panel,record_type,context,regime_or_state,method,share,query,view,value,ci95_low,ci95_high,metric,owning_section,note
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,GTF2A2,0,0.14236942028130706,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,GTF2A2,0,0.11882388301334956,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,GTF2E2,0,0.05397972303879506,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,GTF2E2,0,0.05251714599166013,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,GTF2E2,0,0.0707989536651108,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,GTF2F2,0,0.04956809479376334,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,GTF2F2,0,0.041247769653813826,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,GTF2F2,0,0.05048141902220171,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,GTF2H2C,0,0.01600212097112208,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,GTF2H2C,0,0.029825455138272394,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,GTF2H2C,0,0.023521037641971998,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,GTF3C1,0,0.026169253141154036,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,GTF3C1,0,0.025932360367035612,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,GTF3C1,0,0.020586869573740008,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,GUK1,0,0.1499869416790289,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,GUK1,0,0.1764349698406065,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,GUK1,0,0.08424324031942505,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,H2AFZ,0,0.2256128758693419,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,H2AFZ,0,0.24686007668900092,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,H2AFZ,0,-0.00930361511959726,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,H3F3A,0,0.199784837664429,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,H3F3A,0,0.1858975813965132,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,H3F3A,0,0.09859066701227498,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,HAPLN2,0,0.382231855454031,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,HAPLN2,0,0.3500433483295131,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,HAPLN2,0,0.2839057719341349,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,HARS,0,0.024556442732518335,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,HARS,0,0.02467176321879727,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,HARS,0,0.022096511933119567,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,HEATR1,0,0.10279363564117239,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,HEATR1,0,0.10491346339483176,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,HEATR1,0,0.08529415087240966,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,HEXIM1,0,0.10120776895169228,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,HEXIM1,0,0.08947391567592067,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,HEXIM1,0,0.10730194734537205,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,HIST2H3A,0,-0.09779583918990889,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,HIST2H3A,0,-0.11092725153572651,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,HIST2H3A,0,-0.03914605605402868,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,HMBOX1,0,0.005393449267161787,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,HMBOX1,0,-0.0035761023105684853,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,HMBOX1,0,-0.0009256882028598756,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,HMGCS1,0,0.05812059121638713,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,HMGCS1,0,0.06212139540420014,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,HMGCS1,0,0.0756709694624802,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,HMX3,0,0.015233695682080328,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,HMX3,0,-0.004106774524029744,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,HMX3,0,-0.007178673365625388,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,HNRNPA1,0,0.15996317954830266,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,HNRNPA1,0,0.12773288453721335,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,HNRNPA1,0,0.06603116924474586,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,HNRNPH1,0,0.022396512795497703,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,HNRNPH1,0,0.010690871540849023,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,HNRNPH1,0,0.05969415572788561,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,HNRNPL,0,0.0696023213311711,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,HNRNPL,0,0.016726147371367586,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,HNRNPL,0,0.08995222609251842,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,HSP90B1,0,0.2982102438740584,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,HSP90B1,0,0.25192013121875934,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,HSP90B1,0,0.18525949145002302,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,HSPA14,0,-0.04807073278393098,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,HSPA14,0,-0.032185223340314845,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,HSPA14,0,-0.06571989993709526,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,HSPA9,0,0.11477665010659743,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,HSPA9,0,0.1518151185906751,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,HSPA9,0,0.08944604167419301,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,HSPD1,0,0.1109280113836375,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,HSPD1,0,0.15229778117673654,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,HSPD1,0,0.0324081397115098,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,HSPE1,0,0.002739760487920906,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,HSPE1,0,0.007140047591539744,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,HSPE1,0,-0.023524266585215448,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,HSPH1,0,-0.0037887985341050756,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,HSPH1,0,-0.011285355451999268,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,HSPH1,0,-0.0052890531083515935,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,HUWE1,0,-0.025695042638157473,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,HUWE1,0,-0.024110099529628504,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,HUWE1,0,-0.0456601123702145,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,IARS,0,0.00968681310656716,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,IARS,0,-0.005285829836240485,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,IARS,0,0.006065964443795813,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,IARS2,0,0.18209932887940417,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,IARS2,0,0.16480971312691628,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,IARS2,0,0.1469249069651941,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,ILF2,0,-0.09453264405015213,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,ILF2,0,-0.1309347484666267,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,ILF2,0,-0.14826357171555282,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,IMPDH2,0,0.11533549987498137,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,IMPDH2,0,0.10637002044594324,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,IMPDH2,0,0.14487523129344415,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,INF2,0,0.1655181151989087,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,INF2,0,0.16591033834139252,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,INF2,0,0.00724057320014071,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,INO80,0,0.27505280170845675,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,INO80,0,0.2543010694702325,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,INO80,0,0.2336131609936603,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,INO80B,0,0.044821647655207075,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,INO80B,0,0.09334313395300708,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,INO80B,0,0.03958530931051496,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,INO80C,0,0.17993753609659466,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,INO80C,0,0.16985195269071898,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,INO80C,0,0.050083025952572524,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,INTS10,0,0.46529329707946177,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,INTS10,0,0.49652794045091375,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,INTS10,0,0.2008590162224119,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,INTS11,0,0.024140819108223965,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,INTS11,0,0.018142373277681312,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,INTS11,0,0.014283622433827858,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,INTS12,0,-0.1121554495736668,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,INTS12,0,-0.1281518903121707,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,INTS12,0,-0.026652931110687107,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,INTS13,0,-0.046215411585256994,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,INTS13,0,-0.043595504703692056,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,INTS13,0,-0.0678034576802437,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,INTS14,0,0.23311996893557974,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,INTS14,0,0.2725074511339198,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,INTS14,0,0.0314232627006662,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,INTS3,0,0.009107932619838,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,INTS3,0,0.03996786006243169,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,INTS3,0,-0.00018355360657906772,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,INTS4,0,0.020817784847761867,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,INTS4,0,0.020902031992864667,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,INTS4,0,-0.007732209058961881,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,INTS6,0,-0.0500631089816336,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,INTS6,0,-0.04346092491147499,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,INTS6,0,-0.019805492437186933,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,INTS8,0,-0.05838020786166903,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,INTS8,0,-0.02754842323998502,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,INTS8,0,-0.06274602105705407,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,INTS9,0,-0.02822516696669264,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,INTS9,0,-0.006559244058749747,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,INTS9,0,-0.008161791812372088,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,IPO13,0,0.168329479081597,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,IPO13,0,0.1509631607654084,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,IPO13,0,0.10719017376626605,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,IPO7,0,0.03844666151258436,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,IPO7,0,0.04017214081960041,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,IPO7,0,0.046527213033554005,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,ITGB1BP1,0,0.05300971066062493,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,ITGB1BP1,0,0.058063655823651805,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,ITGB1BP1,0,0.05846818683062399,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,IWS1,0,0.06531622470435983,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,IWS1,0,0.051191802931710606,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,IWS1,0,0.03150915084206901,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,JMJD6,0,0.018200030983484876,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,JMJD6,0,-0.013726683440666942,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,JMJD6,0,-0.0013149885181475592,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,KANSL1,0,-0.04268086699546492,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,KANSL1,0,-0.0421212604423139,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,KANSL1,0,-0.030862039715341738,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,KANSL2,0,0.0035188345045564784,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,KANSL2,0,0.046816339482796177,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,KANSL2,0,-0.014806602833044136,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,KANSL3,0,0.046284456314379496,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,KANSL3,0,0.03406700139753582,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,KANSL3,0,0.002431121795435587,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,KAT7,0,0.001358834879958748,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,KAT7,0,-0.060616152471026086,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,KAT7,0,0.05151611666999434,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,KDM1A,0,-0.027591328137892224,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,KDM1A,0,-0.019977771325242644,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,KDM1A,0,0.04286389873303886,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,KIAA0586,0,0.17780586794218112,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,KIAA0586,0,0.1740452589642547,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,KIAA0586,0,0.11894053494077494,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,KIF4A,0,0.0202054277664466,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,KIF4A,0,0.01876130311320509,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,KIF4A,0,-0.016249792917409744,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,KIN,0,0.0942025856657906,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,KIN,0,0.10411000370781537,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,KIN,0,0.0873046050005552,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,KLHL17,0,-0.05127028450048671,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,KLHL17,0,-0.08501081751593866,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,KLHL17,0,-0.011245526127943134,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,KPNA6,0,0.10136967326510979,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,KPNA6,0,0.0677891684393914,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,KPNA6,0,0.014012742002844733,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,LAMTOR2,0,0.030080462665155128,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,LAMTOR2,0,0.02682418813886045,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,LAMTOR2,0,-0.005376274692981797,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,LAMTOR3,0,0.03421079378241271,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,LAMTOR3,0,0.07145809859860353,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,LAMTOR3,0,-0.04155658899264547,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,LARS,0,0.006822211142906709,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,LARS,0,0.0020679868462605278,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,LARS,0,0.0005167065660955927,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,LCE1C,0,0.2353828202142924,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,LCE1C,0,0.22387118379927473,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,LCE1C,0,0.3495565695815947,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,LCE1E,0,-0.007157483629177355,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,LCE1E,0,0.03619169005017234,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,LCE1E,0,-0.13360584091196717,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,LDB1,0,0.21045622291546684,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,LDB1,0,0.2110749532671144,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,LDB1,0,0.19710672990090278,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,LEO1,0,0.18812196161874453,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,LEO1,0,0.2103489683795616,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,response_unseen,VCDesign-CED minus Base,,LEO1,0,0.02259715559806605,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,full_measured,VCDesign-CED minus Base,,LONP1,0,0.10648173074924805,,,paired delta BU@20,sec:context,query-view row
b,source_row,Jurkat,size_controlled,VCDesign-CED minus Base,,LONP1,0,0.10550488503079014,,,paired delta BU@20,sec:context,query-view row
